Source,Target
5746791,52042011
5746791,54801822
5746791,102953766
5746791,193012391
5746791,137895595
5746791,103244206
5746791,145009203
5746791,146165299
5746791,23337401
5746791,18507321
5746791,97723
5746791,4948157
5746791,38099903
5746791,32887491
5746791,70221266
5746791,326552536
5746791,247532376
5746791,179118816
5746791,11568353
5746791,210999265
5746791,529010149
5746791,21708654
5746791,11192948
5746791,12278646
5746791,142976374
5746791,218943231
5754488,144980
5754488,2617150
5754488,65757551
5772819,9177344
5772819,7862914
5772819,7104133
5772819,141960716
5772819,693390
5772819,145393041
5772819,108016531
5772819,7220245
5772819,10417436
5772819,27001246
5772819,4946335
5772819,8154145
5772819,223375650
5772819,15245604
5772819,7905190
5772819,10534696
5772819,165861160
5772819,25511339
5772819,12590511
5772819,14089905
5772819,15918520
5772819,97723
5772819,44100856
5772819,113105730
5772819,3820357
5772819,5098440
5772819,57327561
5772819,12374474
5772819,3247181
5772819,23268563
5772819,12528216
5772819,43638872
5772819,11190617
5772819,16114908
5772819,1983080
5772819,29625193
5772819,32228717
5772819,124466671
5772819,8405491
5772819,11082228
5772819,146061172
5772819,17613048
5772819,5626748
5777648,8653441
5777648,139645570
5777648,16404613
5777648,2838667
5777648,41626001
5777648,12419474
5777648,145393041
5777648,52042011
5777648,11415836
5777648,22849186
5777648,131586598
5777648,7152422
5777648,14767096
5777648,12206511
5777648,45983742
5777648,211161786
5777648,8341691
5777648,11588290
5777648,34389575
5777648,7424968
5777648,18864972
5777648,35229391
5777648,39635543
5777648,7900892
5777648,9387486
5777648,132735968
5777648,22416870
5777648,1983080
5777648,50549227
5777648,47746028
5777648,99091949
5777648,38767726
5777648,45118578
5777648,4416119
5777648,14303096
5777648,80506878
5798920,220926317
5798920,12239887
5798920,126624209
5798920,30004306
5798920,26848763
5798920,93203224
5798920,52042011
5833392,33503232
5833392,35414144
5833392,7862914
5833392,24448902
5833392,10620423
5833392,10586254
5833392,8482831
5833392,113209486
5833392,12419474
5833392,51659283
5833392,46315541
5833392,35025941
5833392,6617243
5833392,44678557
5833392,80404258
5833392,107013677
5833392,75521327
5833392,57292723
5833392,135520438
5833392,339796151
5833392,213753017
5833392,1023290
5833392,95909059
5833392,16308553
5833392,182940751
5833392,27206863
5833392,214157905
5833392,70221266
5833392,310750803
5833392,206946255
5833392,26374113
5833392,180415074
5833392,98780514
5833392,9096038
5833392,406856682
5833392,8245995
5833392,23402346
5833392,136002032
5833392,16479993
5833392,64133244
5833392,8139647
5864563,28750343
5864563,38729736
5864563,120472071
5864563,116560395
5864563,64178189
5864563,96735246
5864563,51659283
5864563,21818901
5864563,19131929
5864563,8761370
5864563,4389407
5864563,83653152
5864563,117767207
5864563,54615084
5864563,107013677
5864563,53008444
5864563,150904903
5864563,63760967
5864563,18092108
5864563,4488271
5864563,19770456
5864563,70375518
5864563,40781407
5864563,94076001
5864563,41162338
5864563,19816040
5864563,76959849
5864563,64236654
5864563,35798133
5864563,44424318
5864563,232065150
5864563,7862914
5864563,40519814
5864563,102094984
5864563,33752200
5864563,219251339
5864563,693390
5864563,118572183
5864563,144266904
5864563,139397785
5864563,59112093
5864563,19592878
5864563,51121843
5864563,230444725
5864563,239966391
5864563,97796283
5864563,50246342
5864563,44529353
5864563,222795471
5864563,50640083
5864563,41869535
5864563,52246761
5864563,317518574
5864563,183620337
5864563,137202422
5864563,76185339
5864563,12760829
5864563,321455379
5864563,81251100
5864563,136623904
5864563,80404258
5864563,184653093
5864563,42460967
5864563,146408744
5864563,17509173
5864563,86918965
5864563,46220602
5864563,359790396
5864563,358776133
5864563,85141841
5864563,22803794
5864563,183341909
5864563,39893334
5864563,95083362
5864563,34682722
5864563,106106215
5864563,114939242
5864563,21110634
5864563,132334447
5864563,241765750
5864563,53679485
5864563,41684871
5864563,74229643
5864563,44232082
5864563,433877915
5864563,276708253
5864563,257791901
5864563,27420578
5864563,197619620
5864563,57355688
5864563,46618026
5864563,54677933
5864563,145213361
5864563,57498558
5864563,40453059
5864563,49637323
5864563,297647067
5864563,59358684
5864563,243384805
5864563,219241450
5864563,52874221
5864563,124466671
5864563,43204593
5864563,104078834
5864563,144940019
5864563,44823548
5896972,139645570
5896972,50535014
5896972,2737194
5896972,170165130
5896972,45268147
5896972,27596055
5896972,1568122
5896972,22177404
5896972,7028317
5940307,26656896
5940307,20469507
5940307,26448388
5940307,51511685
5940307,205614342
5940307,11633800
5940307,175796105
5940307,95004298
5940307,26337548
5940307,9537678
5940307,13271568
5940307,163327510
5940307,45405335
5940307,11759642
5940307,15941788
5940307,15462045
5940307,158904095
5940307,14565920
5940307,12770720
5940307,85024288
5940307,15136035
5940307,51746474
5940307,8151211
5940307,156312749
5940307,26439214
5940307,152196144
5940307,101611056
5940307,11548595
5940307,11901625
5940307,85359418
5940307,12659131
5940307,6588988
5940307,21310653
5940307,97723
5940307,24966592
5940307,17061440
5940307,102656578
5940307,154122439
5940307,183322952
5940307,141129677
5940307,18493135
5940307,95463632
5940307,117678288
5940307,12783315
5940307,8170712
5940307,8896602
5940307,36267995
5940307,39327199
5940307,16307041
5940307,17860194
5940307,27811427
5940307,8146665
5940307,19099116
5940307,52874221
5940307,43684334
5940307,17093870
5940307,115224429
5940307,11900915
5940307,35798133
5940307,20747893
5940307,34518904
5940307,17029497
5940307,55471995
5940307,44137084
5940307,93208703
5974083,8653441
5974083,94265091
5974083,13104005
5974083,7627782
5974083,205614342
5974083,196439558
5974083,108414987
5974083,170382219
5974083,25011084
5974083,11467918
5974083,27342479
5974083,29709842
5974083,35025941
5974083,182314650
5974083,62618909
5974083,253859742
5974083,21398943
5974083,140819232
5974083,27721633
5974083,223349924
5974083,271560613
5974083,1380525
5974083,7656877
5974083,17434158
5974083,154391218
5974083,17509173
5974083,83670844
5974083,222470975
5974083,40453059
5974083,21782724
5974083,44816199
5974083,74461773
5974083,402968397
5974083,22562771
5974083,172424538
5974083,227129693
5974083,144523486
5974083,237025503
5974083,182339040
5974083,45929062
5974083,133342442
5974083,115224429
5974083,94384499
5974083,241765750
5974083,40501627
5974083,57564540
5974083,271436925
5974083,218943231
6129176,5732772
6129176,131586598
6136674,283518205
6152910,17147809
6152910,160124610
6152910,13125378
6152910,30808322
6152910,6623941
6152910,17848674
6152910,19529093
6152910,51511685
6152910,158889545
6152910,54831306
6152910,180815049
6152910,222232143
6152910,221602545
6152910,10779474
6152910,39537493
6152910,49647513
6152910,18799389
6152910,201474493
6162960,122976768
6162960,32274177
6162960,70233602
6162960,13104005
6162960,170382219
6162960,20069651
6162960,86711827
6162960,112931093
6162960,32294045
6162960,27721633
6162960,101213480
6162960,15262255
6162960,28583476
6162960,19460539
6162960,76382917
6162960,32406341
6162960,19237456
6162960,2907223
6162960,13645527
6162960,156561760
6162960,52111074
6162960,177665644
6162960,12838642
6162960,50857215
6167437,21311622
6167437,10344590
6167437,197427603
6167437,3596565
6167437,71611811
6167437,25937318
6167437,13754027
6167437,78290734
6167437,16746175
6167437,33648320
6167437,41022787
6167437,13666503
6167437,72307528
6167437,4431052
6167437,30328025
6167437,20490586
6167437,152960858
6167437,23795292
6167437,21146333
6167437,93581279
6167437,32960352
6167437,10468967
6167437,49463674
6167437,34241781
6167437,985461
6167437,9311605
6167437,26744697
6167437,93617914
6209826,47507073
6209826,39401058
6209826,35859300
6209826,16623821
6209826,22219887
6209826,40981168
6209826,224890224
6209826,21218901
6209826,11167477
6209826,16937753
6209826,97723
6209826,32857758
6273261,10166144
6273261,32274177
6273261,13104005
6273261,24350729
6273261,27342479
6273261,83338128
6273261,51883921
6273261,70717975
6273261,16822811
6273261,17913373
6273261,91984544
6273261,16760493
6273261,43357362
6273261,247382332
6273261,23879621
6273261,8963023
6273261,20404566
6273261,109383510
6273261,55683160
6273261,30198490
6273261,16418522
6273261,21106908
6273261,21475934
6273261,16776032
6273261,35201895
6273261,30591465
6273261,99091949
6273261,16523631
6289293,145485378
6289293,223375650
6289293,22632613
6289293,27064903
6289293,1435370
6289293,2737194
6289293,10122477
6289293,145773488
6289293,27596055
6289293,11190617
6289293,54920154
6289293,136137628
6325208,46315541
6325208,8664086
6325208,163327510
6325208,85024288
6325208,29566498
6325208,20759076
6325208,181144102
6325208,30337576
6325208,667198
6325208,210476624
6325208,157034577
6325208,72360530
6325208,39401058
6325208,56905323
6325208,38767726
6325208,45118578
6325208,229622389
6325208,3608694
6325208,17301625
6325208,21314173
6325208,8653441
6325208,47507073
6325208,15562886
6325208,17146503
6325208,10586254
6325208,21447311
6325208,23273632
6325208,240709792
6325208,31295137
6325208,22849186
6325208,20880552
6325208,137895595
6325208,26547885
6325208,141775545
6325208,30714554
6325208,8341691
6325208,11588290
6325208,154122439
6325208,180131542
6325208,10738391
6325208,113591514
6325208,10742492
6325208,14574316
6325208,30717165
6325208,67570931
6325208,38362356
6325208,104342774
6325208,29746937
6325208,22361855
6325208,62848256
6325208,15236870
6325208,178402583
6325208,173614873
6325208,15915803
6325208,13231905
6325208,102953766
6325208,51359537
6325208,139569464
6325208,3612985
6325208,88475450
6325208,212005696
6325208,56632140
6325208,16721750
6325208,172424538
6325208,40218458
6325208,16620380
6325208,39563617
6325208,150677863
6325208,186194792
6325208,224890224
6325208,34518904
6325208,26744697
6325208,56072570
6325208,25027450
6325208,57564540
6325208,194838400
6325208,7584644
6325208,24448902
6325208,68511624
6325208,36372366
6325208,12419474
6325208,421782
6325208,43700633
6325208,106141084
6325208,27001246
6325208,7656877
6325208,12206511
6325208,6330287
6325208,21858745
6325208,97723
6325208,14421961
6325208,10511818
6325208,6586322
6325208,9387486
6325208,132735968
6325208,231433700
6325208,13136869
6325208,153342443
6325208,82437616
6325208,11141119
6330287,8653441
6330287,33806850
6330287,146439429
6330287,39830667
6330287,35809678
6330287,36372366
6330287,41812496
6330287,132440849
6330287,8664086
6330287,7420056
6330287,84312345
6330287,10337178
6330287,135104152
6330287,304177308
6330287,13231905
6330287,29566498
6330287,8151211
6330287,39570475
6330287,26439214
6330287,142397232
6330287,28583476
6330287,139569464
6330287,5673019
6330287,16939452
6330287,6588988
6330287,97723
6330287,11647167
6330287,103957571
6330287,43809479
6330287,5159496
6330287,162727369
6330287,141259599
6330287,7165395
6330287,180131542
6330287,6325208
6330287,8170712
6330287,109361754
6330287,94399322
6330287,13604319
6330287,76185339
6330287,26374113
6330287,1983080
6330287,16596585
6330287,23402346
6330287,50549227
6330287,153342443
6330287,47746028
6330287,38767726
6330287,4896629
6330287,35721467
6332803,2415008
6332803,179118816
6332803,4801409
6332803,5362371
6332803,229274346
6332803,8941234
6332803,97723
6332803,167994430
6389486,133725441
6389486,27949456
6389486,22832529
6389486,38049172
6389486,14667673
6389486,102197917
6389486,291987241
6389486,45138605
6389486,70130350
6389486,170586031
6389486,91104183
6389486,85575737
6389486,97723
6389486,19200700
6389486,15465033
6389486,18525908
6389486,174738900
6389486,180131542
6389486,237025503
6389486,42623971
6389486,146509041
6389486,177321074
6389486,271656949
6389486,51693175
6389486,192248568
6447143,24496262
6447143,20196751
6447143,26715281
6447143,226555284
6447143,42642327
6447143,34517656
6447143,16193304
6447143,182314650
6447143,141857435
6447143,15941788
6447143,9842851
6447143,40648996
6447143,82182181
6447143,20759076
6447143,12354211
6447143,141976356
6447143,156312749
6447143,23049522
6447143,9540532
6447143,23275573
6447143,74173109
6447143,22171445
6447143,21310653
6447143,49234369
6447143,102656578
6447143,26576321
6447143,4287815
6447143,14377544
6447143,21645002
6447143,73091153
6447143,15376086
6447143,12893655
6447143,36273278
6447143,115970907
6447143,16620380
6447143,16114908
6447143,18133342
6447143,77780317
6447143,68978402
6447143,55471995
6447143,144919013
6447143,7914981
6447143,22416870
6447143,12609128
6447143,8146665
6447143,19871589
6447143,20459243
6447143,29501415
6447143,41106157
6447143,99091949
6447143,25040493
6447143,8048239
6447143,153518322
6447143,175684340
6447143,254730490
6447143,80738683
6447143,7547134
6447143,8139647
6451357,22424067
6451357,30120964
6451357,143401607
6451357,5469195
6451357,9537678
6451357,152738959
6451357,36372366
6451357,217839761
6451357,42690195
6451357,34518904
6451357,4812949
6451357,14882069
6451357,197427603
6451357,9448472
6451357,15915803
6451357,17684252
6451357,19573149
6451357,71564190
6451357,14565920
6451357,17147809
6451357,56499494
6451357,131597736
6451357,39861292
6451357,52423726
6451357,152196144
6451357,9011505
6451357,145009203
6451357,38019891
6451357,27418166
6451357,141775545
6451357,76278713
6451357,16939452
6451357,47151934
6451357,24966592
6451357,20020290
6451357,25215557
6451357,6623941
6451357,14486726
6451357,83075781
6451357,154122439
6451357,21645002
6451357,183322952
6451357,153675084
6451357,20460750
6451357,39949519
6451357,6586322
6451357,10202966
6451357,68892630
6451357,71572057
6451357,17095001
6451357,17860194
6451357,16335718
6451357,150677863
6451357,7727720
6451357,158974825
6451357,8245995
6451357,99091949
6451357,50489710
6451357,47727221
6451357,229622389
6451357,14303096
6451357,13377279
6543302,3596565
6543302,18835563
6543302,2345237
6586322,33503232
6586322,22424067
6586322,42260486
6586322,7627782
6586322,16501767
6586322,116000783
6586322,8482831
6586322,8664086
6586322,86902813
6586322,259290143
6586322,85024288
6586322,10292769
6586322,31474729
6586322,39861292
6586322,20020290
6586322,15465033
6586322,72360530
6586322,71572057
6586322,5499486
6586322,17441388
6586322,229622389
6586322,8669306
6586322,134981762
6586322,9537678
6586322,21447311
6586322,7420056
6586322,14241945
6586322,6451357
6586322,20880552
6586322,137895595
6586322,11901625
6586322,39668422
6586322,54831306
6586322,20460750
6586322,18291923
6586322,12253916
6586322,40209643
6586322,10122477
6586322,67570931
6586322,240408314
6586322,22361855
6586322,9177344
6586322,62848256
6586322,146439429
6586322,1860358
6586322,5557511
6586322,181768978
6586322,16193304
6586322,15915803
6586322,10538795
6586322,16818492
6586322,16728894
6586322,30330696
6586322,153675084
6586322,18520398
6586322,1511262
6586322,39563617
6586322,98780514
6586322,150677863
6586322,308497272
6586322,92513657
6586322,36372366
6586322,30303639
6586322,33853850
6586322,27001246
6586322,71564190
6586322,16449440
6586322,24943009
6586322,131597736
6586322,97723
6586322,12374474
6586322,14665163
6586322,19428306
6586322,159169492
6586322,68892630
6586322,6325208
6586322,312170456
6586322,18318300
6586322,57290722
6586322,50549227
6617243,9177344
6617243,18196864
6617243,7862914
6617243,19203328
6617243,30120964
6617243,14820485
6617243,7627782
6617243,58719876
6617243,38140427
6617243,48700944
6617243,20817938
6617243,51659283
6617243,153957395
6617243,42642327
6617243,182314650
6617243,52042011
6617243,198407197
6617243,17631775
6617243,23273632
6617243,8154145
6617243,24952994
6617243,30611365
6617243,18321577
6617243,51746474
6617243,10538795
6617243,107013677
6617243,52423726
6617243,19427760
6617243,5833392
6617243,18318386
6617243,23049522
6617243,17138356
6617243,29312180
6617243,135520438
6617243,5477810
6617243,27794104
6617243,5936568
6617243,85359418
6617243,23190970
6617243,21310653
6617243,33648320
6617243,14839361
6617243,38382019
6617243,116659141
6617243,5098440
6617243,24881737
6617243,31995722
6617243,69625804
6617243,79713614
6617243,182940751
6617243,117678288
6617243,124556368
6617243,38200658
6617243,70221266
6617243,310750803
6617243,41457110
6617243,8896602
6617243,49106145
6617243,34430948
6617243,9096038
6617243,26588774
6617243,1983080
6617243,50549227
6617243,8245995
6617243,43684334
6617243,65757551
6617243,12942318
6617243,21787505
6617243,147965297
6617243,8669306
6617243,25618556
6630856,20874125
6630856,49242132
6630856,77407639
6630856,1740968
6630856,78290734
6630856,38462899
6630856,43604919
6630856,139569464
6630856,1023290
6630856,41022787
6630856,61642308
6630856,17382087
6630856,43809479
6630856,12607054
6630856,176535761
6630856,138284244
6630856,5344727
6630856,12253916
6630856,9387486
6630856,25422433
6630856,1983080
6630856,1393384
6630856,14574316
6630856,22175986
6630856,10501107
6630856,17323133
6643222,3244337
6643222,240408314
6643222,56499494
6654025,11588290
6654025,9825445
6654025,85330598
6654025,169280937
6654025,39830667
6654025,1551214
6654025,18001839
6654025,139569464
6654025,10742492
6654025,48603869
6743042,22192321
6743042,4801409
6743042,7088771
6743042,418433002
6743042,45268147
6743042,20854901
6743042,17886584
6743042,64090234
6865296,33503232
6865296,21825794
6865296,62594947
6865296,13661189
6865296,298387846
6865296,11633800
6865296,37406600
6865296,9417482
6865296,421782
6865296,28078361
6865296,111188891
6865296,7639964
6865296,18384539
6865296,109335967
6865296,16449440
6865296,55767713
6865296,39093537
6865296,25359742
6865296,16610469
6865296,18129706
6865296,26771114
6865296,51746474
6865296,19592878
6865296,25002927
6865296,64454834
6865296,110141874
6865296,142747442
6865296,22255540
6865296,71220150
6865296,12600247
6865296,15303353
6865296,38933825
6865296,37126853
6865296,110668869
6865296,19516614
6865296,4287815
6865296,5238729
6865296,58024139
6865296,20460750
6865296,19237456
6865296,180131542
6865296,9109719
6865296,17095001
6865296,8896602
6865296,21106908
6865296,223067357
6865296,1511262
6865296,41869535
6865296,26374113
6865296,5351778
6865296,9595363
6865296,87332324
6865296,22416870
6865296,50549227
6865296,45098349
6865296,99091949
6865296,21929327
6865296,123657837
6865296,5742193
6865296,11918067
6865296,393779830
6865296,56179831
6865296,46165240
6865296,29746937
6865296,272581370
6865296,25027450
7028317,50535014
7028317,226082761
7028317,5896972
7028317,3044348
7028317,12929326
7028317,238098131
7028317,4364278
7028317,32250551
7028317,27462905
7028317,22177404
7028317,182499133
7041342,7627782
7041342,12378634
7041342,108414987
7041342,38140427
7041342,99436557
7041342,8482831
7041342,81968657
7041342,14378518
7041342,17631775
7041342,52467233
7041342,29566498
7041342,12594219
7041342,88516659
7041342,37328947
7041342,17509432
7041342,2922560
7041342,27064903
7041342,74461773
7041342,103935061
7041342,8289372
7041342,23299682
7041342,161893478
7041342,26588774
7041342,1983080
7041342,38767726
7041342,11549294
7041342,5742193
7041342,45118578
7041342,143002740
7041342,87567478
7041342,3608694
7041342,99071095
7041342,393779830
7041342,9749628
7041342,16950399
7041342,92483200
7041342,47507073
7041342,58719876
7041342,14592645
7041342,11340422
7041342,16404613
7041342,15562886
7041342,30695049
7041342,117533834
7041342,39830667
7041342,106648209
7041342,64089235
7041342,4812949
7041342,135104152
7041342,7420056
7041342,10668189
7041342,9825445
7041342,51746474
7041342,135520438
7041342,32887491
7041342,14206661
7041342,12447438
7041342,9109719
7041342,8170712
7041342,12831967
7041342,324389611
7041342,7231723
7041342,2714861
7041342,10122477
7041342,30717165
7041342,3141360
7041342,64582384
7041342,49879787
7041342,13122292
7041342,11167477
7041342,77681398
7041342,34241781
7041342,29746937
7041342,50857215
7041342,218943231
7041342,5409539
7041342,8520453
7041342,1860358
7041342,209889040
7041342,215464209
7041342,13171483
7041342,10417436
7041342,5365531
7041342,223375650
7041342,347110690
7041342,10538795
7041342,72174912
7041342,38933825
7041342,3635010
7041342,16229191
7041342,100795209
7041342,224871753
7041342,402968397
7041342,267469652
7041342,11190617
7041342,9939807
7041342,98780514
7041342,395577704
7041342,29625193
7041342,24415593
7041342,42915177
7041342,23402346
7041342,9211246
7041342,224890224
7041342,4896629
7041342,83616630
7041342,14303096
7041342,56072570
7041342,40501627
7041342,18196864
7041342,192659841
7041342,13972865
7041342,13104005
7041342,59835783
7041342,90465165
7041342,36372366
7041342,145393041
7041342,139942289
7041342,171267987
7041342,72290711
7041342,140645785
7041342,70077852
7041342,44678557
7041342,21398943
7041342,5552038
7041342,7905190
7041342,25511339
7041342,25002927
7041342,5936568
7041342,97723
7041342,43874237
7041342,13053886
7041342,145590719
7041342,19548609
7041342,42272710
7041342,14421961
7041342,12575178
7041342,12374474
7041342,57327561
7041342,22562771
7041342,7165395
7041342,53028310
7041342,19214294
7041342,31698392
7041342,135003614
7041342,132735968
7041342,210999265
7041342,13136869
7041342,71738345
7041342,50549227
7041342,124466671
7041342,15863282
7041342,54381043
7041342,13160438
7041342,90618364
7041342,80506878
7063735,304017158
7063735,166306696
7063735,115438473
7063735,15767435
7063735,201949837
7063735,38049172
7063735,180641436
7063735,102197917
7063735,58014114
7063735,175470115
7063735,231474467
7063735,47913514
7063735,87848491
7063735,287469610
7063735,321313578
7063735,170586031
7063735,85575737
7063735,58753348
7063735,237115742
7063735,321280606
7063735,149163872
7063735,42623971
7063735,161216229
7063735,20815080
7063735,24415593
7063735,183620337
7063735,55680497
7063735,252064505
7063735,57139711
7088771,6743042
7088771,196439558
7088771,885512
7088771,1361567
7088771,15324458
7088771,8341691
7088771,22192321
7088771,145485378
7088771,32887491
7088771,38382019
7088771,42377546
7088771,2553164
7088771,630477
7088771,35229391
7088771,141259599
7088771,26795991
7088771,145755866
7088771,18133342
7088771,179118816
7088771,12300388
7088771,1435370
7088771,17093870
7088771,4395888
7088771,54701303
7104133,30808322
7104133,22424067
7104133,1667971
7104133,141960716
7104133,53552397
7104133,3396366
7104133,26715281
7104133,145393041
7104133,119932947
7104133,2346897
7104133,3596565
7104133,7220245
7104133,5772819
7104133,11425684
7104133,3352732
7104133,4946335
7104133,4044064
7104133,107932195
7104133,9825445
7104133,131597736
7104133,5172779
7104133,39861292
7104133,60783916
7104133,40299054
7104133,24431406
7104133,29312180
7104133,16939452
7104133,3603777
7104133,44603463
7104133,5098440
7104133,57327561
7104133,18014668
7104133,69625804
7104133,3247181
7104133,124556368
7104133,110830929
7104133,37658577
7104133,22562771
7104133,267785556
7104133,11209558
7104133,43638872
7104133,1060825
7104133,44424318
7104133,12338270
7104133,23299682
7104133,1983080
7104133,99091949
7104133,52874221
7104133,695409
7104133,58239218
7104133,8405491
7104133,11918067
7104133,11167477
7104133,216923637
7104133,35682555
7104133,12335742
7129110,903169
7129110,1384971
7129110,2345237
7129110,2136863
7129110,7668140
7129110,3161775
7129110,49568943
7129110,145773488
7129110,6642612
7129110,9347256
7129110,12971718
7129110,13666503
7129110,10705232
7129110,30328025
7129110,1983080
7129110,3307373
7129110,133294834
7129110,2022136
7129110,5454458
7165395,33503232
7165395,42794501
7165395,16501767
7165395,178227724
7165395,14686221
7165395,46315541
7165395,8664086
7165395,16886811
7165395,14003743
7165395,85024288
7165395,23348777
7165395,5673019
7165395,15777853
7165395,5159496
7165395,72360530
7165395,56438874
7165395,109361754
7165395,53918306
7165395,27811427
7165395,23299682
7165395,1983080
7165395,22143592
7165395,123657837
7165395,8653441
7165395,14592645
7165395,39830667
7165395,7420056
7165395,135104152
7165395,26771114
7165395,13754027
7165395,17478324
7165395,11901625
7165395,30714554
7165395,97796283
7165395,13311673
7165395,58024139
7165395,10863822
7165395,15376086
7165395,8170712
7165395,12253916
7165395,223067357
7165395,78431454
7165395,12831967
7165395,97626343
7165395,133342442
7165395,20459243
7165395,182254833
7165395,67570931
7165395,42161400
7165395,27462905
7165395,29746937
7165395,8302846
7165395,175263486
7165395,146439429
7165395,87199493
7165395,26337548
7165395,20292373
7165395,13171483
7165395,17234229
7165395,17509173
7165395,139569464
7165395,85359418
7165395,7041342
7165395,7878475
7165395,32960352
7165395,98780514
7165395,29625193
7165395,23402346
7165395,455591789
7165395,37302129
7165395,96071028
7165395,316539263
7165395,22444419
7165395,143931790
7165395,12419474
7165395,43700633
7165395,10337178
7165395,27001246
7165395,31871401
7165395,25511339
7165395,6330287
7165395,97723
7165395,162727369
7165395,52050386
7165395,55703509
7165395,31698392
7165395,312170456
7165395,9387486
7165395,39327199
7165395,50457572
7165395,87332324
7165395,4722154
7165395,50549227
7165395,16788979
7165395,13429749
7165395,13160438
7193062,16355362
7193062,517213701
7193062,18520398
7193062,41812496
7193062,214157905
7193062,18525908
7193062,9749628
7220245,9177344
7220245,22661761
7220245,3964546
7220245,16404613
7220245,21311622
7220245,7104133
7220245,32454152
7220245,8791434
7220245,5469195
7220245,141960716
7220245,145393041
7220245,108016531
7220245,5772819
7220245,3596565
7220245,8154145
7220245,36001455
7220245,29312180
7220245,2900408
7220245,113327928
7220245,1023290
7220245,97723
7220245,16939452
7220245,94715323
7220245,25371462
7220245,17382087
7220245,5098440
7220245,57327561
7220245,7878475
7220245,139994188
7220245,18520398
7220245,17552975
7220245,124556368
7220245,23268563
7220245,8291287
7220245,12528216
7220245,43638872
7220245,50925147
7220245,17704284
7220245,18133342
7220245,34430948
7220245,1983080
7220245,7727720
7220245,47746028
7220245,11082228
7220245,44100856
7220245,5626748
7231723,132735968
7231723,14592645
7231723,23402346
7231723,12447438
7231723,12206511
7231723,38767726
7231723,393779830
7231723,7041342
7243129,145485378
7337109,155945612
7337109,38049172
7337109,91765535
7337109,14224692
7337109,97796283
7337109,40757948
7337109,19200700
7337109,212005696
7337109,24881737
7337109,16308553
7337109,56632140
7337109,8052946
7337109,26795991
7337109,61683160
7337109,275951451
7337109,147725409
7337109,91649250
7337109,34430948
7337109,16788979
7337109,11192948
7337109,51693175
7337109,29873535
7359854,38086281
7359854,5469195
7359854,42460967
7359854,40981168
7359854,81809586
7359854,142747442
7359854,97723
7359854,32887491
7359854,66865352
7359854,49489491
7359854,93581279
7359854,17860194
7359854,9595363
7359854,84356715
7359854,12942318
7359854,12838642
7359854,86258675
7359854,229606774
7359854,48037371
7403730,223050914
7403730,36877866
7403730,2802893
7403730,143931790
7403730,10501107
7403730,67420730
7403730,122339647
7409881,21596417
7409881,32151440
7409881,29709842
7409881,136137628
7409881,42620195
7409881,70768035
7409881,7152422
7409881,21776678
7409881,97723
7409881,13746623
7409881,23286222
7409881,33876434
7409881,109383510
7409881,70678232
7409881,113591514
7409881,8459869
7409881,16776032
7409881,47387751
7409881,220830059
7420056,33503232
7420056,8653441
7420056,202839938
7420056,42794501
7420056,8520453
7420056,87199493
7420056,8791434
7420056,39830667
7420056,178227724
7420056,14686221
7420056,143931790
7420056,8482831
7420056,22832529
7420056,12419474
7420056,8664086
7420056,178402583
7420056,135104152
7420056,18295703
7420056,10337178
7420056,13171483
7420056,14003743
7420056,85024288
7420056,21206312
7420056,31474729
7420056,31871401
7420056,13754027
7420056,25511339
7420056,6330287
7420056,13484337
7420056,17234229
7420056,139569464
7420056,13311673
7420056,5673019
7420056,97723
7420056,7041342
7420056,20020290
7420056,43809479
7420056,5159496
7420056,208886345
7420056,162727369
7420056,7878475
7420056,82272205
7420056,72360530
7420056,6586322
7420056,13074516
7420056,18525908
7420056,7165395
7420056,31698392
7420056,312170456
7420056,78431454
7420056,12831967
7420056,18133342
7420056,350709214
7420056,23299682
7420056,98780514
7420056,50457572
7420056,87332324
7420056,29501415
7420056,1983080
7420056,1393384
7420056,29625193
7420056,23402346
7420056,123657837
7420056,175263486
7420056,45098349
7420056,182254833
7420056,37302129
7420056,67570931
7420056,34241781
7420056,4896629
7420056,83616630
7420056,13429749
7420056,27462905
7420056,8302846
7424968,16404613
7424968,23804422
7424968,205614342
7424968,3815047
7424968,13844233
7424968,39830667
7424968,141960716
7424968,145393041
7424968,70077852
7424968,8476445
7424968,17631775
7424968,7152422
7424968,9251370
7424968,32377260
7424968,16355373
7424968,12206511
7424968,23049522
7424968,29312180
7424968,31533109
7424968,8341691
7424968,4948157
7424968,11588290
7424968,12971718
7424968,12607054
7424968,48047700
7424968,14303096
7424968,19214294
7424968,39635543
7424968,16114908
7424968,23795292
7424968,17860194
7424968,1983080
7424968,23402346
7424968,38767726
7424968,8304110
7424968,5777648
7424968,4395888
7424968,3608694
7424968,14767096
7424968,305062397
7459053,34645250
7459053,13125378
7459053,177200773
7459053,97410954
7459053,693390
7459053,41812496
7459053,135104152
7459053,140645785
7459053,320672665
7459053,178708519
7459053,138573754
7459053,97723
7459053,84866878
7459053,119263173
7459053,42272710
7459053,179326151
7459053,36443466
7459053,82714332
7459053,32960352
7459053,8405491
7459053,85010167
7459053,118541820
7547134,10166144
7547134,133725441
7547134,22424067
7547134,51511685
7547134,20196751
7547134,26715281
7547134,18722328
7547134,16193304
7547134,15941788
7547134,14565920
7547134,13008418
7547134,9842851
7547134,141976356
7547134,82182181
7547134,6447143
7547134,13844776
7547134,18012967
